,id.bioguide,handle,name.last,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,closeness,week,avg_score,abs
2607,R000597,reptomrice,Rice,rep,Republican,7.0,1,1,1,R,R,D,112744.0,176468.0,0.220336638867,6,2.11304,2.11304
2608,W000814,txrandy14,Weber,rep,Republican,14.0,1,1,1,R,R,D,99054.0,160631.0,0.237121897684,6,1.541873,1.541873
2609,O000170,repbetoorourke,O'Rourke,rep,Democrat,16.0,1,1,1,D,D,L,17491.0,150228.0,0.79142494291,6,-1.06667,1.06667
2610,C001091,joaquincastrotx,Castro,rep,Democrat,20.0,1,1,1,D,D,L,29055.0,149640.0,0.67480903215,6,-1.542323,1.542323
2611,W000816,reprwilliams,Williams,rep,Republican,25.0,1,1,1,R,R,D,117073.0,180988.0,0.21443597116,6,6.52174,6.52174
2612,V000131,repveasey,Veasey,rep,Democrat,33.0,1,1,1,D,D,R,33222.0,93147.0,0.474206490516,6,-36.4602,36.4602
2613,V000132,repfilemonvela,Vela,rep,Democrat,34.0,1,1,1,D,D,R,62323.0,104638.0,0.253442420685,6,,
2614,S001192,repchrisstewart,Stewart,rep,Republican,2.0,1,1,1,R,R,D,93778.0,170524.0,0.290372377054,6,2.097246,2.097246
2615,K000381,repderekkilmer,Kilmer,rep,Democrat,6.0,1,1,1,D,D,R,126116.0,201718.0,0.230610613908,6,-3.24,3.24
2616,H001064,repdennyheck,Heck,rep,Democrat,10.0,1,1,1,D,D,R,120104.0,170460.0,0.173304332264,6,-18.14737,18.14737
2617,P000607,repmarkpocan,Pocan,rep,Democrat,2.0,1,1,1,D,D,R,124044.0,273537.0,0.376006398696,6,-26.293335,26.293335
2618,K000385,reprobinkelly,Kelly,rep,Democrat,2.0,1,1,1,D,D,R,59471.0,235051.0,0.596152409667,6,-15.3366333333,15.3366333333
2619,S000051,repsanfordsc,Sanford,rep,Republican,1.0,1,1,1,R,R,D,119799.0,190410.0,0.227623956752,6,1.8513726,1.8513726
2620,S001195,repjasonsmith,Smith,rep,Republican,8.0,1,1,1,R,R,D,70009.0,229792.0,0.532963532477,6,4.79362,4.79362
2621,C001101,repkclark,Clark,rep,Democrat,5.0,1,1,1,D,D,Write in,4201.0,285606.0,0.971008291725,6,-47.1662208,47.1662208
2622,B001289,repbyrne,Byrne,rep,Republican,1.0,1,1,0,R,R,write in,7810.0,208083.0,0.927649344814,6,6.83744116667,6.83744116667
2623,J000296,usrepdavidjolly,Jolly,rep,Republican,13.0,1,0,1,R,D,R,171149.0,184693.0,0.038061836433,6,4.153915,4.153915
2624,C001102,repcurtclawson,Clawson,rep,Republican,19.0,0,0,0,R,R,D,123812.0,239225.0,0.317909744737,6,,
2625,B001290,repdavebrat,Brat,rep,Republican,7.0,1,1,1,R,R,D,160159.0,218057.0,0.153081836834,6,2.19418,2.19418
2626,N000188,donaldnorcross,Norcross,rep,Democrat,1.0,1,1,1,D,D,R,112388.0,183231.0,0.239642918757,6,-41.8910435714,41.8910435714
2627,A000370,repadams,Adams,rep,Democrat,12.0,1,1,1,D,D,R,115185.0,234115.0,0.340480961924,6,-24.185322,24.185322
2628,D000613,repdold,Dold,rep,Republican,10.0,1,0,1,R,D,R,135535.0,150435.0,0.0521033674861,6,1.953038,1.953038
2629,G000570,repfrankguinta,Guinta,rep,Republican,1.0,0,0,0,R,D,R,157176.0,162080.0,0.0153607136593,6,1.09709,1.09709
2630,P000609,usrepgarypalmer,Palmer,rep,Republican,6.0,1,1,1,R,R,D,83709.0,245313.0,0.491164724547,6,1.39361533333,1.39361533333
2631,H001072,repfrenchhill,Hill,rep,Republican,2.0,1,1,1,R,R,D,111347.0,176472.0,0.226270677057,6,5.781034,5.781034
2632,W000821,repwesterman,Westerman,rep,Republican,4.0,1,1,1,R,R,L,61274.0,182885.0,0.498081168419,6,4.0244895,4.0244895
2633,M001197,repmcsally,McSally,rep,Republican,2.0,1,1,1,R,R,D,135873.0,179806.0,0.13916985292,6,3.665998,3.665998
2634,G000574,reprubengallego,Gallego,rep,Democrat,7.0,1,1,1,D,D,R,39286.0,119465.0,0.50506138544,6,-55.89134,55.89134
2635,D000623,repdesaulnier,DeSaulnier,rep,Democrat,11.0,1,1,1,D,D,R,83341.0,214868.0,0.441056440282,6,-16.290622,16.290622
2636,K000387,steveknight25,Knight,rep,Republican,25.0,1,1,1,R,R,D,122406.0,138755.0,0.0626012306585,6,,
2637,A000371,reppeteaguilar,Aguilar,rep,Democrat,31.0,1,1,1,D,D,R,94866.0,121070.0,0.121350770599,6,-29.1787,29.1787
2638,L000582,reptedlieu,Lieu,rep,Democrat,33.0,1,1,1,D,D,R,110822.0,219397.0,0.328796949903,6,-8.5569675,8.5569675
2639,T000474,normajtorres,Torres,rep,Democrat,35.0,1,1,1,D,D,R,47309.0,124044.0,0.447818246544,6,-3.19264666667,3.19264666667
2640,W000820,repmimiwalters,Walters,rep,Republican,45.0,1,1,1,R,R,D,129231.0,182618.0,0.171195033494,6,1.791368,1.791368
2641,B001297,repkenbuck,Buck,rep,Republican,4.0,1,1,1,R,R,D,123642.0,248230.0,0.335029257379,6,5.943985,5.943985
2642,G000575,repgwengraham,Graham,rep,Democrat,2.0,0,0,0,D,R,D,102801.0,231163.0,0.384358793163,6,,
2643,C001107,repcurbelo,Curbelo,rep,Republican,26.0,1,1,1,R,R,D,115493.0,148547.0,0.125185577943,6,7.49815925,7.49815925
2644,C001103,repbuddycarter,Carter,rep,Republican,1.0,1,1,1,R,R,NONE,0.0,210243.0,1.0,6,3.646495,3.646495
2645,H001071,congressmanhice,Hice,rep,Republican,10.0,1,1,0,R,R,NONE,0.0,243725.0,1.0,6,4.25689,4.25689
2646,L000583,reploudermilk,Loudermilk,rep,Republican,11.0,1,1,1,R,R,D,105383.0,217935.0,0.348115477641,6,2.58093333333,2.58093333333
2647,A000372,reprickallen,Allen,rep,Republican,12.0,1,1,1,R,R,D,99420.0,159492.0,0.232017055988,6,1.67575925,1.67575925
2648,B001294,reprodblum,Blum,rep,Republican,1.0,1,1,1,R,R,D,177403.0,206903.0,0.0767617471494,6,3.25878685714,3.25878685714
2649,Y000066,repdavidyoung,Young,rep,Republican,3.0,1,1,1,R,R,D,155002.0,208598.0,0.147403740374,6,1.853682,1.853682
2650,B001295,repbost,Bost,rep,Republican,12.0,1,1,1,R,R,D,124246.0,169976.0,0.155426854552,6,,
2651,A000374,repabraham,Abraham,rep,Republican,5.0,1,1,1,R,R,R,47117.0,208545.0,0.631411785874,6,,
2652,G000577,repgarretgraves,Graves,rep,Republican,6.0,1,1,1,R,R,D,49380.0,207483.0,0.615514885367,6,0.974138,0.974138
2653,M001196,teammoulton,Moulton,rep,Democrat,6.0,1,1,1,D,D,Write in,5132.0,308923.0,0.967317826495,6,-49.923771,49.923771
2654,P000611,reppoliquin,Poliquin,rep,Republican,2.0,1,1,1,R,R,D,159081.0,192878.0,0.0960253893209,6,1.94828,1.94828
2655,M001194,repmoolenaar,Moolenaar,rep,Republican,4.0,1,1,1,R,R,D,101277.0,194572.0,0.315346680232,6,0.909836,0.909836
2656,B001293,repmikebishop,Bishop,rep,Republican,8.0,1,1,1,R,R,D,143791.0,205629.0,0.17697326999,6,1.092025,1.092025
2657,T000475,repdavetrott,Trott,rep,Republican,11.0,1,1,1,R,R,D,152461.0,200872.0,0.137012393408,6,,
2658,D000624,repdebdingell,Dingell,rep,Democrat,12.0,1,1,1,D,D,R,96104.0,211378.0,0.374896741923,6,-0.92,0.92
2659,L000581,replawrence,Lawrence,rep,Democrat,14.0,1,1,1,D,D,R,58103.0,244135.0,0.615514925324,6,-43.500575,43.500575
2660,E000294,reptomemmer,Emmer,rep,Republican,6.0,1,1,1,R,R,D,123008.0,235380.0,0.313548444702,6,1.72508133333,1.72508133333
2661,Z000018,repryanzinke,Zinke,rep,Republican,0.0,1,1,1,R,R,D,205919.0,285358.0,0.161699000767,6,,
2662,R000603,repdavidrouzer,Rouzer,rep,Republican,7.0,1,1,1,R,R,D,135905.0,211801.0,0.218276359913,6,10.2422,10.2422
2663,A000373,repbradashford,Ashford,rep,Democrat,2.0,1,1,1,R,R,D,137602.0,141066.0,0.0124305625332,6,-0.0127521666667,0.0127521666667
2664,M001193,reptommacarthur,MacArthur,rep,Republican,3.0,1,1,1,R,R,D,127526.0,194596.0,0.208213037296,6,4.5655925,4.5655925
2665,W000822,repbonnie,Watson Coleman,rep,Democrat,12.0,1,1,1,D,D,R,92407.0,181430.0,0.325094855699,6,-7.18585,7.18585
2666,H001070,rephardy,Hardy,rep,Republican,4.0,1,1,1,D,D,R,118328.0,128985.0,0.0430911436115,6,3.31474166667,3.31474166667
2667,Z000017,repleezeldin,Zeldin,rep,Republican,1.0,1,1,1,R,R,D,135278.0,188499.0,0.164375480655,6,,
2668,R000602,repkathleenrice,Rice,rep,Democrat,4.0,1,1,1,D,D,R,126438.0,186423.0,0.191730512911,6,-31.863736,31.863736
2669,S001196,repstefanik,Stefanik,rep,Republican,21.0,1,1,1,R,R,D,82161.0,177886.0,0.368106534588,6,1.2444645,1.2444645
2670,K000386,repjohnkatko,Katko,rep,Republican,24.0,1,1,1,R,R,D,119040.0,182761.0,0.211135814659,6,0.909836,0.909836
2671,R000604,reprussell,Russell,rep,Republican,5.0,1,1,1,R,R,D,103273.0,160184.0,0.216016275901,6,,
2672,C001106,repryancostello,Costello,rep,Republican,6.0,1,1,1,R,R,D,155000.0,207469.0,0.144754447967,6,2.34960333333,2.34960333333
2673,B001296,repbrendanboyle,Boyle,rep,Democrat,13.0,1,1,0,D,D,NONE,0.0,239316.0,1.0,6,-3.99236566667,3.99236566667
2674,R000601,repratcliffe,Ratcliffe,rep,Republican,4.0,1,1,1,R,R,L,29577.0,216643.0,0.7597514418,6,5.57119,5.57119
2675,H001073,hurdonthehill,Hurd,rep,Republican,23.0,1,1,1,R,R,D,107526.0,110577.0,0.0139888034552,6,7.11775142857,7.11775142857
2676,B001291,repbrianbabin,Babin,rep,Republican,36.0,1,1,1,R,R,G,24890.0,193675.0,0.772241667239,6,0.993688,0.993688
2677,L000584,repmialove,Love,rep,Republican,4.0,1,1,1,R,R,D,113413.0,147597.0,0.130968162139,6,1.360042,1.360042
2678,B001292,repdonbeyer,Beyer,rep,Democrat,8.0,1,1,1,D,D,R,98387.0,246653.0,0.429706700672,6,-28.29554,28.29554
2679,C001105,repcomstock,Comstock,rep,Republican,10.0,1,1,1,R,R,D,187712.0,210791.0,0.0579142440584,6,0.92419875,0.92419875
2680,N000189,repnewhouse,Newhouse,rep,Republican,4.0,1,1,1,R,R,R,97402.0,132517.0,0.152727699755,6,1.09709,1.09709
2681,G000576,repgrothman,Grothman,rep,Republican,6.0,1,1,1,R,R,D,133072.0,204147.0,0.210768076532,6,,
2682,M001195,repalexmooney,Mooney,rep,Republican,2.0,1,1,1,R,R,D,101207.0,140807.0,0.163626897617,6,,
2683,J000297,repevanjenkins,Jenkins,rep,Republican,3.0,1,1,1,R,R,D,49708.0,140741.0,0.477991483284,6,0.909836,0.909836
2684,W000819,repmarkwalker,Walker,rep,Republican,6.0,1,1,1,R,R,D,143167.0,207983.0,0.184582087427,6,4.814865,4.814865
2685,D000625,repdandonovan,Donovan,rep,Republican,11.0,1,1,1,R,R,D,85257.0,142934.0,0.252757558361,6,1.885913,1.885913
2686,K000388,reptrentkelly,Kelly,rep,Republican,1.0,1,1,1,R,R,D,83947.0,206455.0,0.421856598784,6,1.2302728,1.2302728
2687,L000585,replahood,LaHood,rep,Republican,18.0,1,1,1,R,R,D,96770.0,250506.0,0.442691116,6,,
2688,A000368,kellyayotte,Ayotte,sen,Republican,None,1,0,1,R,D,R,353632.0,354649.0,0.00143587079139,6,3.11131685714,3.11131685714
2689,B001267,senbennetco,Bennet,sen,Democrat,None,1,1,1,D,D,R,1215318.0,1370710.0,0.0600890632275,6,,
2690,B001277,senblumenthal,Blumenthal,sen,Democrat,None,1,1,1,D,D,R,552621.0,1008714.0,0.292117322676,6,-14.69466,14.69466
2691,B000575,royblunt,Blunt,sen,Republican,None,1,1,1,R,R,D,1300200.0,1378458.0,0.0292153757591,6,6.6573332,6.6573332
2692,B001236,johnboozman,Boozman,sen,Republican,None,1,1,1,R,R,D,400602.0,661984.0,0.245986677784,6,5.76775,5.76775
2693,B000711,senatorboxer,Boxer,sen,Democrat,None,0,0,0,D,D,D,4701417.0,7542753.0,0.232056235743,6,-12.8731,12.8731
2694,B001135,senatorburr,Burr,sen,Republican,None,1,1,1,R,R,D,2128165.0,2395376.0,0.059071201079,6,5.63898025,5.63898025
2695,C000880,mikecrapo,Crapo,sen,Republican,None,1,1,1,R,R,D,188249.0,449017.0,0.409198042889,6,3.97712,3.97712
2696,G000386,chuckgrassley,Grassley,sen,Republican,None,1,1,1,R,R,D,549460.0,926007.0,0.255205301101,6,3.1876716,3.1876716
2697,H001061,senjohnhoeven,Hoeven,sen,Republican,None,1,1,1,R,R,D,58116.0,268788.0,0.644446075912,6,2.18540833333,2.18540833333
2698,I000055,senatorisakson,Isakson,sen,Republican,None,1,1,1,R,R,D,1599726.0,2135806.0,0.143508340981,6,5.99533,5.99533
2699,K000360,senatorkirk,Kirk,sen,Republican,None,1,0,1,R,D,R,2184692.0,3012940.0,0.159351027545,6,4.540435,4.540435
2700,L000575,senatorlankford,Lankford,sen,Republican,None,1,1,1,R,R,D,355911.0,980892.0,0.467519148296,6,4.05938666667,4.05938666667
2701,L000174,senatorleahy,Leahy,sen,Democrat,None,1,1,1,D,D,R,103637.0,192243.0,0.29946599973,6,-7.1208675,7.1208675
2702,L000577,senmikelee,Lee,sen,Republican,None,1,1,1,R,R,D,301860.0,760241.0,0.431579482554,6,,
2703,M000303,senjohnmccain,McCain,sen,Republican,None,1,1,1,R,R,D,1031245.0,1359267.0,0.137218303025,6,6.750135,6.750135
2704,M000702,senatorbarb,Mikulski,sen,Democrat,None,0,0,0,D,D,R,972557.0,1659907.0,0.261105185104,6,-0.911504,0.911504
2705,M000934,jerrymoran,Moran,sen,Republican,None,1,1,1,R,R,D,379740.0,732376.0,0.317085627758,6,5.03977333333,5.03977333333
2706,M001153,lisamurkowski,Murkowski,sen,Republican,None,1,1,1,R,R,D,36200.0,138149.0,0.584740950622,6,,
2707,M001111,pattymurray,Murray,sen,Democrat,None,1,1,1,D,D,R,1329338.0,1913979.0,0.180260208916,6,-8.41456,8.41456
2708,P000449,senrobportman,Portman,sen,Republican,None,1,1,1,R,R,D,1996908.0,3118567.0,0.21926780993,6,8.43484571429,8.43484571429
2709,R000146,senatorreid,Reid,sen,Democrat,None,0,0,0,D,D,R,495079.0,521994.0,0.0264631938907,6,,
2710,R000595,senrubiopress,Rubio,sen,Republican,None,1,1,1,R,R,D,4122088.0,4835191.0,0.0796115650746,6,2.6602475,2.6602475
2711,S000148,senschumer,Schumer,sen,Democrat,None,1,1,1,D,D,R,2009353.0,5221949.0,0.444262457853,6,-3.1425408,3.1425408
2712,S001184,senatortimscott,Scott,sen,Republican,None,1,1,1,R,R,D,757022.0,1241609.0,0.242459463503,6,2.8522448,2.8522448
2713,S000320,senshelby,Shelby,sen,Republican,None,1,1,1,R,R,D,748709.0,1335104.0,0.281404809357,6,,
2714,T000250,senjohnthune,Thune,sen,Republican,None,1,1,1,R,R,D,104140.0,265516.0,0.436557231588,6,1.09709,1.09709
2715,T000461,sentoomey,Toomey,sen,Republican,None,1,1,1,R,R,D,2865012.0,2951702.0,0.0149036036498,6,5.79306566667,5.79306566667
2716,W000779,ronwyden,Wyden,sen,Democrat,None,1,1,1,D,D,R,651106.0,1105119.0,0.258516420163,6,-8.48965,8.48965
2717,S001194,senbrianschatz,Schatz,sen,Democrat,None,1,1,1,D,D,R,92653.0,306604.0,0.535872883882,6,-1.633146,1.633146
2718,A000055,robert_aderholt,Aderholt,rep,Republican,4.0,1,1,0,R,R,write in,3519.0,235925.0,0.970606905999,7,,
2719,B001269,reploubarletta,Barletta,rep,Republican,11.0,1,1,1,R,R,D,113800.0,199421.0,0.273356511856,7,,
2720,B000213,repjoebarton,Barton,rep,Republican,6.0,1,1,1,R,R,D,106667.0,159444.0,0.198327013915,7,2.1165,2.1165
2721,B001270,repkarenbass,Bass,rep,Democrat,37.0,1,1,1,D,D,D,44782.0,192490.0,0.622526046057,7,-20.1736143333,20.1736143333
2722,B000287,repbecerra,Becerra,rep,Democrat,34.0,1,1,1,D,D,D,36314.0,122842.0,0.543667847898,7,-2.16768533333,2.16768533333
2723,B001271,congressmandan,Benishek,rep,Republican,1.0,0,0,0,R,R,D,144334.0,197777.0,0.156215380388,7,,
2724,B001257,repgusbilirakis,Bilirakis,rep,Republican,12.0,1,1,1,R,R,D,116110.0,253559.0,0.371816408733,7,1.89796,1.89796
2725,B001250,reprobbishop,Bishop,rep,Republican,1.0,1,1,1,R,R,D,73380.0,182925.0,0.427400948089,7,,
2726,B000490,sanfordbishop,Bishop,rep,Democrat,2.0,1,1,1,D,D,R,94056.0,148543.0,0.22459696866,7,-0.944954,0.944954
2727,B001273,repdianeblack,Black,rep,Republican,6.0,1,1,1,R,R,D,61995.0,202234.0,0.530747949695,7,5.29247333333,5.29247333333
2728,B001243,marshablackburn,Blackburn,rep,Republican,7.0,1,1,1,R,R,D,65226.0,200407.0,0.50890137897,7,1.09332566667,1.09332566667
2729,B000574,blumenauermedia,Blumenauer,rep,Democrat,3.0,1,1,1,D,D,I,78154.0,274687.0,0.55700159562,7,,
2730,B001255,repboustany,Boustany,rep,Republican,3.0,0,0,0,R,R,R,84912.0,91532.0,0.0375189861939,7,1.552931,1.552931
2731,B000755,repkevinbrady,Brady,rep,Republican,8.0,1,1,1,R,R,NONE,0.0,236379.0,1.0,7,10.460926,10.460926
2732,B001227,repbrady,Brady,rep,Democrat,1.0,1,1,1,D,D,R,53219.0,245791.0,0.644031972175,7,-10.3945,10.3945
2733,B001274,repmobrooks,Brooks,rep,Republican,5.0,1,1,1,R,R,D,102234.0,205647.0,0.335886267746,7,,
2734,B000911,repcorrinebrown,Brown,rep,Democrat,5.0,1,1,1,D,D,R,108325.0,194549.0,0.28468604106,7,,
2735,B001260,vernbuchanan,Buchanan,rep,Republican,16.0,1,1,1,R,R,D,155262.0,230654.0,0.195358575441,7,1.09795666667,1.09795666667
2736,B001275,replarrybucshon,Bucshon,rep,Republican,8.0,1,1,1,R,R,D,93356.0,187702.0,0.335681603085,7,6.80561666667,6.80561666667
2737,B001248,michaelcburgess,Burgess,rep,Republican,26.0,1,1,1,R,R,D,94507.0,211730.0,0.382785228434,7,5.619437175,5.619437175
2738,B001251,gkbutterfield,Butterfield,rep,Democrat,1.0,1,1,1,D,D,R,101567.0,240661.0,0.406436644576,7,-16.951423,16.951423
2739,C000059,kencalvert,Calvert,rep,Republican,42.0,1,1,1,R,R,D,104689.0,149547.0,0.176442360641,7,6.92553,6.92553
2740,C001036,reploiscapps,Capps,rep,Democrat,24.0,0,0,0,D,D,D,144780.0,166034.0,0.0683817331266,7,-18.3585175,18.3585175
2741,C001037,repmikecapuano,Capuano,rep,Democrat,7.0,1,1,1,D,D,Write in,3557.0,253354.0,0.972309476823,7,,
2742,C001083,johncarneyde,Carney,rep,Democrat,0.0,1,1,1,D,D,R,172301.0,233554.0,0.150923359328,7,,
2743,C001072,repandrecarson,Carson,rep,Democrat,7.0,1,1,1,D,D,R,94456.0,158739.0,0.25388732005,7,-0.8968465,0.8968465
2744,C001051,judgecarter,Carter,rep,Republican,31.0,1,1,1,R,R,D,103852.0,166060.0,0.230475117816,7,3.05815,3.05815
2745,C001066,usrepkcastor,Castor,rep,Democrat,14.0,1,1,1,D,D,R,121088.0,195789.0,0.235741312875,7,-17.485778304,17.485778304
2746,C000266,repstevechabot,Chabot,rep,Republican,1.0,1,1,1,R,R,D,144644.0,210014.0,0.184318413796,7,2.62413,2.62413
2747,C001076,jasoninthehouse,Chaffetz,rep,Republican,3.0,1,1,1,R,R,D,75716.0,209589.0,0.469227668635,7,3.95745,3.95745
2748,C001080,repjudychu,Chu,rep,Democrat,27.0,1,1,1,D,D,R,81655.0,168977.0,0.348407226531,7,-16.953095,16.953095
2749,C001084,repcicilline,Cicilline,rep,Democrat,1.0,1,1,1,D,D,R,71023.0,130534.0,0.295256428703,7,-18.0891533333,18.0891533333
2750,C001067,yvetteclarke,Clarke,rep,Democrat,9.0,1,1,1,D,D,C,17576.0,214189.0,0.848329126486,7,,
2751,C001061,repcleaver,Cleaver,rep,Democrat,5.0,1,1,1,D,D,R,123771.0,190766.0,0.21299560942,7,-18.2483175,18.2483175
2752,C000537,clyburn,Clyburn,rep,Democrat,6.0,1,1,1,D,D,R,70099.0,177947.0,0.43479032115,7,-2.10752,2.10752
2753,C001077,repmikecoffman,Coffman,rep,Republican,6.0,1,1,1,R,R,D,160372.0,191626.0,0.0887902772175,7,3.07044,3.07044
2754,C001068,repcohen,Cohen,rep,Democrat,9.0,1,1,1,D,D,R,41123.0,171631.0,0.613422074321,7,-22.966448,22.966448
2755,C001053,tomcoleok04,Cole,rep,Republican,4.0,1,1,1,R,R,D,76472.0,204143.0,0.454968551218,7,1.97872,1.97872
2756,C001062,conawaytx11,Conaway,rep,Republican,11.0,1,1,1,R,R,L,23677.0,201871.0,0.790049124798,7,,
2757,C001078,gerryconnolly,Connolly,rep,Democrat,11.0,1,1,0,D,D,Write in,34185.0,247818.0,0.757555770683,7,-2.395008,2.395008
2758,C000714,repjohnconyers,Conyers,rep,Democrat,13.0,1,1,1,D,D,R,40541.0,198771.0,0.6611870696,7,,
2759,C000754,repjimcooper,Cooper,rep,Democrat,5.0,1,1,1,D,D,R,102433.0,171111.0,0.25106746995,7,,
2760,C001059,repjimcosta,Costa,rep,Democrat,16.0,1,1,1,D,D,R,70483.0,97473.0,0.160696849175,7,-30.8571,30.8571
2761,C001069,repjoecourtney,Courtney,rep,Democrat,2.0,1,1,1,D,D,R,111149.0,208818.0,0.305247103608,7,-0.017029298775,0.017029298775
2762,C001087,reprickcrawford,Crawford,rep,Republican,1.0,1,1,1,R,R,L,57181.0,183866.0,0.525561405037,7,,
2763,C001045,andercrenshaw,Crenshaw,rep,Republican,4.0,1,1,1,R,R,D,113088.0,287509.0,0.435402661528,7,,
2764,C001038,repjoecrowley,Crowley,rep,Democrat,14.0,1,1,1,D,D,R,30545.0,147587.0,0.657052073743,7,-55.3582,55.3582
2765,C001063,repcuellar,Cuellar,rep,Democrat,28.0,1,1,1,D,D,R,57740.0,122086.0,0.357823673996,7,-0.52690859755,0.52690859755
2766,C001048,congculberson,Culberson,rep,Republican,7.0,1,1,1,R,R,D,111991.0,143542.0,0.12347133247,7,1.95325,1.95325
2767,C000984,repcummings,Cummings,rep,Democrat,7.0,1,1,1,D,D,R,69556.0,238838.0,0.548914700027,7,-47.067,47.067
2768,D000096,repdannydavis,Davis,rep,Democrat,7.0,1,1,1,D,D,R,46882.0,250584.0,0.684790866855,7,,
2769,D000598,repsusandavis,Davis,rep,Democrat,53.0,1,1,1,D,D,R,97968.0,198988.0,0.340185077924,7,-2.02151,2.02151
2770,D000191,reppeterdefazio,DeFazio,rep,Democrat,4.0,1,1,1,D,D,R,157743.0,220628.0,0.166199312315,7,-0.619403333333,0.619403333333
2771,D000197,repdianadegette,DeGette,rep,Democrat,1.0,1,1,1,D,D,R,105030.0,257254.0,0.420178644378,7,-50.6292,50.6292
2772,D000216,rosadelauro,DeLauro,rep,Democrat,3.0,1,1,1,D,D,R,95786.0,213572.0,0.380743345897,7,-36.0067666667,36.0067666667
2773,D000612,repjeffdenham,Denham,rep,Republican,10.0,1,1,1,R,R,D,116470.0,124671.0,0.0340091481747,7,1.77115866667,1.77115866667
2774,D000616,desjarlaistn04,DesJarlais,rep,Republican,4.0,1,1,1,R,R,D,89141.0,165796.0,0.30068212931,7,3.86857666667,3.86857666667
2775,D000610,repteddeutch,Deutch,rep,Democrat,21.0,1,1,1,D,D,R,118038.0,210606.0,0.281666484098,7,-1.449439,1.449439
2776,D000600,mariodb,Diaz-Balart,rep,Republican,25.0,1,1,1,R,R,D,95319.0,157921.0,0.247204233139,7,4.584854,4.584854
2777,D000399,replloyddoggett,Doggett,rep,Democrat,35.0,1,1,1,D,D,R,62384.0,124612.0,0.332777171704,7,-59.5321,59.5321
2778,D000482,usrepmikedoyle,Doyle,rep,Democrat,14.0,1,1,1,D,D,R,87999.0,255293.0,0.487322745651,7,-1.01075,1.01075
2779,D000614,repseanduffy,Duffy,rep,Republican,7.0,1,1,1,R,R,D,138643.0,223418.0,0.234145627394,7,7.212314,7.212314
2780,D000615,repjeffduncan,Duncan,rep,Republican,3.0,1,1,1,R,R,D,72933.0,196325.0,0.458266792444,7,2.885645,2.885645
2781,D000533,repjohnduncanjr,Duncan,rep,Republican,2.0,1,1,1,R,R,D,68401.0,212455.0,0.512910530663,7,,
2782,E000290,repdonnaedwards,Edwards,rep,Democrat,4.0,0,0,0,D,D,R,68670.0,237501.0,0.551427143655,7,-27.95478,27.95478
2783,E000288,keithellison,Ellison,rep,Democrat,5.0,1,1,1,D,D,R,80660.0,249964.0,0.512074138599,7,-2.0714698,2.0714698
2784,E000291,repreneeellmers,Ellmers,rep,Republican,2.0,1,1,1,R,R,D,169082.0,221485.0,0.134171601799,7,2.0807819,2.0807819
2785,E000179,repeliotengel,Engel,rep,Democrat,16.0,1,1,1,D,D,PC,11825.0,209857.0,0.893315650346,7,-10.3945,10.3945
2786,E000215,repannaeshoo,Eshoo,rep,Democrat,18.0,1,1,1,D,D,R,93470.0,230460.0,0.422900009261,7,,
2787,F000460,farenthold,Farenthold,rep,Republican,27.0,1,1,1,R,R,D,88329.0,142251.0,0.233853760083,7,1.273282,1.273282
2788,F000030,repsamfarr,Farr,rep,Democrat,20.0,0,0,0,D,D,R,74811.0,180980.0,0.415061515065,7,-11.5895033333,11.5895033333
2789,F000458,repfinchertn08,Fincher,rep,Republican,8.0,0,0,0,R,R,D,70925.0,194386.0,0.465344444821,7,4.7449,4.7449
2790,F000451,repfitzpatrick,Fitzpatrick,rep,Republican,8.0,1,1,1,R,R,D,173555.0,207263.0,0.0885147235687,7,1.02857,1.02857
2791,F000459,repchuck,Fleischmann,rep,Republican,3.0,1,1,1,R,R,D,76727.0,176613.0,0.394276466409,7,1.50415733333,1.50415733333
2792,F000456,repfleming,Fleming,rep,Republican,4.0,0,0,0,R,D,R,70580.0,80593.0,0.0662353727187,7,3.8665,3.8665
2793,F000461,repbillflores,Flores,rep,Republican,17.0,1,1,1,R,R,D,86603.0,149417.0,0.266138462842,7,7.29907,7.29907
2794,F000445,randy_forbes,Forbes,rep,Republican,4.0,0,0,0,R,D,R,145731.0,200136.0,0.157300349556,7,,
2795,F000449,jefffortenberry,Fortenberry,rep,Republican,1.0,1,1,1,R,R,D,83467.0,189771.0,0.389052767185,7,,
2796,F000450,virginiafoxx,Foxx,rep,Republican,5.0,1,1,1,R,R,D,147887.0,207625.0,0.168033709129,7,,
2797,F000448,reptrentfranks,Franks,rep,Republican,8.0,1,1,1,R,R,G,93954.0,204942.0,0.371326481452,7,,
2798,F000372,usreprodney,Frelinghuysen,rep,Republican,11.0,1,1,1,D,D,R,130162.0,194299.0,0.197672447536,7,1.8469805,1.8469805
2799,F000455,repmarciafudge,Fudge,rep,Democrat,11.0,1,1,1,D,D,R,59769.0,242917.0,0.605075887223,7,-33.1985425,33.1985425
2800,G000559,repgaramendi,Garamendi,rep,Democrat,3.0,1,1,1,D,D,R,104453.0,152513.0,0.187028634138,7,,
2801,G000548,repgarrett,Garrett,rep,Republican,5.0,1,1,1,D,D,R,157690.0,172587.0,0.045104563745,7,,
2802,G000563,repbobgibbs,Gibbs,rep,Republican,7.0,1,1,1,R,R,D,89638.0,198221.0,0.377208980786,7,,
